Customer_ID,Customer_Name,Email,Phone,Address,City,State,Zip,Country,Gender,Date_of_Birth,Account_Creation_Date,Last_Login_Date,Product_1,Product_2,Product_3,Product_4,Product_5,Order_Amount,Order_Date,Payment_Method,Loyalty_Points,Subscription_Status,Subscription_Plan,Last_Purchase_Date,Referral_Code,Customer_Service_Interactions,Customer_Satisfaction_Rating,Age,Occupation,Marital_Status
28614,Olivia Green,annaromero@hotmail.com,(750)142-5764,"PSC 9637, Box 7641
APO AE 97631",Serranofurt,Delaware,86565,Wallis and Futuna,Male,1/28/94,11/2/24,4/2/25,sometimes,employee,family,she,lose,57.77,3/21/25,Credit Card,884,Active,Platinum,1/23/25,8GAS9227,18,4,64,Adult guidance worker,Widowed
41866,Jacqueline Russell,james84@douglas-hicks.com,001-741-983-8360,"1869 Wesley Burgs
Lake Amy, SC 80968",Port Laura,Pennsylvania,13954,Senegal,Female,4/19/72,9/2/21,4/2/25,training,within,floor,cover,though,100.76,3/4/25,PayPal,282,Inactive,Basic,1/29/25,07PC2E4K,1,6,47,"Production designer, theatre/television/film",Single
82729,Jimmy Estes,richard31@yahoo.com,534-782-4614,"487 Ramirez Extension
North Meghanside, NJ 38073",Hudsonbury,New Hampshire,98088,Turkmenistan,Female,3/8/81,5/16/20,4/2/25,type,through,role,career,arm,118.76,2/9/25,Credit Card,472,Inactive,Platinum,3/5/25,RZGW4A5P,16,10,27,Fish farm manager,Single
6817,Cody Rios,samanthajennings@yahoo.com,695.784.9750x833,"13266 Edwards Mill
Scottborough, TX 12378",East Carlaview,Rhode Island,22381,Guernsey,Female,7/31/74,8/29/24,4/1/25,white,example,prepare,approach,six,73.82,3/13/25,Credit Card,548,Inactive,Basic,2/9/25,FA8GSKT9,9,7,61,Armed forces operational officer,Single
7917,Maria Moore,clopez@yahoo.com,(962)011-4193x434,"3128 Mary Causeway Suite 434
Brownmouth, VA 33693",Grahamchester,Colorado,25429,Japan,Female,3/29/84,2/3/25,4/2/25,mission,house,officer,bill,strategy,179.99,3/28/25,PayPal,452,Active,Premium,1/6/25,PSN20TDQ,14,10,69,Comptroller,Married
32776,Jesse Foster,wbarnes@gmail.com,(819)189-0496x726,"6163 Derek Mews
South Roberttown, WI 30605",Meyertown,Hawaii,43776,Syrian Arab Republic,Other,5/13/59,1/19/24,4/1/25,economy,position,cup,must,century,431.7,2/12/25,Bank Transfer,341,Active,Platinum,2/11/25,TXQ1W7IM,4,6,59,Training and development officer,Divorced
93896,Brandi Arnold,wardrobert@fowler.biz,(219)311-6700x6112,"406 Ray Knoll Apt. 489
North Sierramouth, AK 27548",North Fernando,South Carolina,7647,Philippines,Male,7/31/55,10/16/24,4/2/25,marriage,together,book,including,notice,449.26,2/19/25,Credit Card,264,Inactive,Gold,2/14/25,HPS1IVJD,13,5,31,"Editor, film/video",Single
2299,Sherry Evans,arroyopaul@gmail.com,874.770.6258x35356,"12131 Obrien Fords Apt. 695
Cartermouth, KS 03446",Mooreton,New Hampshire,33619,Martinique,Male,2/10/06,10/9/23,4/1/25,heart,home,hit,usually,oil,199.67,1/19/25,Bank Transfer,571,Active,Basic,3/8/25,X49J9M8O,12,7,29,Glass blower/designer,Married
65360,Emily Graham,davidsonamanda@gmail.com,732-251-2298,"885 Gillespie Ville
Blackburnside, NV 55848",East Tonymouth,Kansas,88251,Antigua and Barbuda,Male,1/9/94,7/26/24,4/2/25,participant,simple,right,lead,however,187.15,3/24/25,PayPal,469,Inactive,Platinum,1/8/25,C2FA2Z0W,1,3,40,Pathologist,Married
55728,James Roberts,williamswesley@yahoo.com,001-284-956-9873x011,"811 Donovan Locks Suite 677
Teresabury, CO 82969",East Brandon,Kansas,99357,Togo,Other,7/24/03,10/27/23,4/2/25,require,such,spend,learn,agreement,11.94,1/13/25,PayPal,381,Inactive,Premium,1/14/25,HQP69EOA,1,8,33,Insurance risk surveyor,Married
20861,Alexandra Bright,petersoncarolyn@sullivan-benjamin.com,(636)494-4865,"Unit 7129 Box 2131
DPO AE 93869",Gordontown,Missouri,22426,Bhutan,Female,4/2/59,6/18/21,4/1/25,deal,traditional,never,determine,south,386.02,1/19/25,Bank Transfer,35,Active,Premium,1/23/25,KVZG2KKQ,9,5,62,Environmental education officer,Single
94582,Christina Greene MD,stevenbates@gmail.com,400-957-3968x086,"5273 Thomas Cliff
Port Sharonhaven, SC 93342",East Thomas,Washington,54893,Cook Islands,Other,5/21/85,3/13/21,4/2/25,point,picture,who,animal,story,259.11,2/22/25,PayPal,999,Inactive,Basic,1/26/25,AF4RPFJH,13,4,60,"Teacher, special educational needs",Divorced
8294,Erin Patton,hreid@massey.net,001-218-063-7551x6061,"573 Jacob Orchard
Kevinview, IN 62965",West Jamesland,Indiana,67939,Australia,Female,3/4/98,11/17/22,4/2/25,democratic,claim,direction,dark,worker,205.87,1/24/25,PayPal,237,Inactive,Basic,3/8/25,N9B3EQAL,7,2,49,Phytotherapist,Married
74960,Christina Guerrero,gonzalezlinda@cox.info,(191)734-5393x22555,"23029 Christopher Mission Apt. 568
Kristinville, CO 16779",Mcguirebury,Texas,65562,Germany,Male,1/30/98,12/7/23,4/2/25,specific,consumer,forward,industry,within,316.56,3/15/25,Credit Card,32,Inactive,Basic,4/1/25,IJBNTY7S,17,7,69,"Surveyor, commercial/residential",Single
19292,Amanda Carney,deannataylor@hotmail.com,665.602.9435,"2551 Lisa Square Apt. 048
South Samuel, AR 74731",Port Patrick,Delaware,62661,Singapore,Male,10/9/02,8/25/21,4/1/25,medical,stay,performance,reveal,lead,316.99,3/10/25,Bank Transfer,537,Active,Platinum,2/25/25,SSWYNIHR,7,7,58,Surgeon,Divorced
90862,Kevin Weber,tinataylor@ryan-gray.com,(554)346-2771,"029 Bird Center Apt. 587
Port Moniqueborough, AK 74895",South Seanview,Texas,55086,Botswana,Other,5/31/90,6/19/21,4/2/25,around,Democrat,story,trip,tell,71.16,1/22/25,Bank Transfer,351,Active,Premium,2/1/25,F7AAO1TK,2,9,40,"Surveyor, land/geomatics",Single
89666,Darlene Smith,pamelarodriguez@smith.com,505.620.5039,"17221 Bobby Dam Suite 891
Silvamouth, WA 75337",Lake Maureen,Delaware,12903,Saint Barthelemy,Male,2/5/64,7/24/20,4/1/25,free,assume,do,peace,artist,28.71,1/4/25,Bank Transfer,467,Active,Gold,3/18/25,76MJRY12,3,5,19,"Psychologist, forensic",Married
43821,Heather Keller,honeal@wallace-christian.com,001-692-246-9101,"0333 Michelle Dam
South Craigburgh, SD 80820",Mccoybury,Idaho,80456,Croatia,Other,10/7/04,7/18/20,4/1/25,far,line,woman,operation,school,18.17,1/14/25,Bank Transfer,907,Active,Platinum,1/25/25,S8KBVFXB,7,1,43,Technical sales engineer,Divorced
25689,Dylan Neal,austinnathaniel@hotmail.com,9131590150,"422 David Estates
Stevenshire, OH 39113",Shermanside,Massachusetts,2904,Mauritania,Male,4/3/90,4/29/24,4/1/25,scene,maybe,center,including,difference,294.31,1/19/25,Bank Transfer,133,Active,Gold,2/28/25,O4Y1JRU0,4,1,57,Sport and exercise psychologist,Single
30540,Katie Silva,joshua66@yahoo.com,001-804-667-3164,"032 Price Isle Apt. 710
Branchfurt, GA 67926",Nicoleshire,New Hampshire,78255,South Africa,Other,9/8/59,3/27/23,4/1/25,dinner,way,gas,camera,drug,370.18,1/20/25,Credit Card,882,Active,Platinum,1/21/25,JJRH9FDQ,14,6,65,"Editor, commissioning",Divorced
49926,Troy Love,michael66@yahoo.com,(614)758-4913x18806,"12893 Mccoy Extension Apt. 840
West Kristina, WY 48114",Andersonfort,Minnesota,42027,Cote d'Ivoire,Female,10/17/90,10/25/22,4/1/25,activity,possible,fact,account,explain,407.71,1/17/25,PayPal,344,Active,Basic,3/9/25,PGN79QAT,0,3,45,"Scientist, research (life sciences)",Divorced
19011,Jesse Thompson,bettymyers@gmail.com,847-732-1486x201,"PSC 9914, Box 4718
APO AP 85385",West Jeffreyland,Pennsylvania,11716,Thailand,Female,5/24/81,7/23/21,4/2/25,cold,environment,popular,interview,heart,113.01,1/1/25,PayPal,568,Active,Basic,2/13/25,JWH0IA7F,11,4,54,Geographical information systems officer,Widowed
73521,Travis Schneider,daniellespencer@yahoo.com,-3357,"USNS Waller
FPO AA 03578",Lucasland,New Hampshire,7486,Belgium,Male,9/5/04,7/17/21,4/1/25,ever,item,democratic,coach,sit,479.31,3/18/25,PayPal,335,Active,Basic,3/16/25,83RG3TKY,3,5,42,Sales executive,Single
72953,Jennifer Olsen,kendra62@hill-cooper.com,(900)777-2430x16894,"350 Cynthia Crossroad
Carlview, VT 76946",West Stephenstad,Pennsylvania,79894,Jersey,Male,5/16/54,3/22/25,4/1/25,your,certain,door,national,buy,211.73,3/29/25,Credit Card,668,Active,Platinum,3/13/25,BZ4Q6CQJ,12,8,64,Multimedia specialist,Divorced
79998,Destiny Holland,matthew84@gmail.com,830.146.7280,"7851 Lindsey Crossroad Apt. 958
South Glennchester, MD 57796",Jacksonport,Nevada,16050,Mayotte,Male,6/6/06,10/30/23,4/1/25,change,ball,institution,a,information,128.84,2/17/25,Bank Transfer,998,Inactive,Premium,1/9/25,3EDD38DT,14,1,21,Network engineer,Single
20205,Megan Green,zgonzales@gomez.com,(184)335-0358,"361 Tammy Circle
Leeland, NC 99545",Mitchellshire,Utah,92487,Pitcairn Islands,Female,8/5/84,5/13/22,4/1/25,stage,item,my,single,everyone,204.59,2/7/25,PayPal,670,Active,Basic,2/12/25,E031RTGS,10,3,34,Water engineer,Married
66590,Crystal David,delgadojulie@hotmail.com,134-575-5665x3301,"55364 Acevedo Land Suite 053
Port Samuel, NJ 35215",West Brandon,Ohio,8794,French Southern Territories,Female,8/9/70,1/16/21,4/1/25,American,consider,current,sometimes,red,331.36,2/16/25,Bank Transfer,26,Active,Gold,3/22/25,SC1FY0X2,1,3,27,"Scientist, research (maths)",Single
30999,John Soto,wcampbell@hogan.com,001-617-066-1387x441,"90783 Joshua Dam Suite 735
East Maryfurt, DC 31824",Timothyshire,North Carolina,8753,San Marino,Male,12/12/82,9/25/22,4/1/25,player,fire,president,responsibility,sing,283.67,3/2/25,PayPal,178,Inactive,Platinum,3/30/25,F4W5XGHO,18,4,56,Textile designer,Married
36596,Samantha Edwards,james98@gmail.com,+1-907-608-7073x154,"7903 Brandon Prairie Suite 902
Cookbury, AL 63186",Ramirezstad,Nebraska,30372,Norfolk Island,Other,8/30/70,10/30/20,4/2/25,information,evidence,Congress,sell,same,483.71,3/7/25,Bank Transfer,783,Inactive,Basic,1/21/25,QKALIIOM,5,9,68,"Administrator, education",Married
64315,Joshua Johnston,johnsoncharles@rivas.biz,001-602-057-1681x214,"12146 Powell Gardens
Lake Jerry, KY 13552",North Sethside,Rhode Island,90184,Tonga,Male,9/20/63,5/27/24,4/1/25,skill,choice,sometimes,action,research,287.9,3/29/25,Bank Transfer,825,Active,Platinum,3/15/25,8WHIXNQL,17,6,24,Geographical information systems officer,Divorced
75284,Tiffany Williams,richshaun@hotmail.com,(970)346-5945x385,"9891 Lindsey Squares Apt. 220
Angelberg, ND 70858",Port Victoria,Texas,62241,Tokelau,Female,4/30/55,7/3/22,4/1/25,commercial,get,lose,five,design,120.84,1/30/25,Credit Card,379,Active,Basic,1/27/25,IWJVVOVL,14,8,43,Paramedic,Married
44966,Nancy Mitchell,hollybeck@burns.biz,(572)103-9775,"90624 Hays Forks Suite 240
North Kaylaland, KS 66839",South James,Kansas,21158,Norfolk Island,Other,8/20/85,8/18/21,4/1/25,run,himself,direction,yet,fund,173,1/5/25,PayPal,497,Inactive,Premium,2/18/25,E9LS94RB,11,10,48,Clinical biochemist,Divorced
21898,Ann Franklin,ykrueger@davis-williams.biz,(597)689-6509x716,"USCGC Gill
FPO AA 65585",West Maria,Pennsylvania,46755,Greenland,Male,6/24/91,11/19/23,4/2/25,president,century,provide,without,office,281.19,2/27/25,Bank Transfer,163,Active,Platinum,2/17/25,N7BE6UVF,12,4,40,"Chemist, analytical",Divorced
65031,Amber Henderson,hernandezjanet@jackson.com,(447)917-1950x2266,"146 Thomas Greens Suite 853
West Hunter, MT 67359",West Samanthaberg,Oklahoma,39623,American Samoa,Male,4/13/75,4/26/24,4/1/25,option,likely,onto,either,himself,95.51,3/20/25,PayPal,716,Inactive,Basic,3/19/25,QNAKLN5R,16,9,18,Pathologist,Married
22206,Jeremiah Williams,nicholasmoran@hall.com,464.048.0829x8005,"4346 Kimberly Isle Suite 159
South Virginia, DC 69265",West Justin,Virginia,69100,Guadeloupe,Male,7/7/97,7/14/23,4/2/25,account,store,glass,something,music,28,1/31/25,Bank Transfer,73,Inactive,Gold,3/13/25,BWFAN23Q,3,4,66,"Editor, magazine features",Widowed
38606,Lauren Tran,ytorres@collins.com,217.766.7767x139,"538 Snow Creek
Smithmouth, GA 74439",Patriciafurt,Ohio,16328,South Georgia and the South Sandwich Islands,Male,7/9/67,9/4/21,4/1/25,shake,win,ability,between,their,314.93,3/30/25,PayPal,797,Inactive,Gold,3/11/25,KD35A8TX,20,9,59,"Surveyor, planning and development",Single
67909,Tina Johnson,ylawrence@hotmail.com,(987)375-3965x589,"06014 Brian Common Suite 361
West Lauren, WV 71209",New Elizabeth,Georgia,4684,Congo,Other,2/24/56,8/8/22,4/2/25,yes,hand,performance,camera,appear,47.84,3/24/25,PayPal,677,Inactive,Premium,2/6/25,RDU07HNT,14,4,60,Video editor,Widowed
30528,Emily Brown,kenneth37@aguirre.net,001-397-655-4376,"9002 Soto Lodge Apt. 713
Matthewmouth, IL 25773",East Megan,Delaware,60412,British Indian Ocean Territory (Chagos Archipelago),Other,4/26/97,5/16/22,4/2/25,hair,win,morning,audience,arm,409.17,1/16/25,Bank Transfer,786,Active,Basic,2/15/25,1TZS0DIK,4,3,37,"Engineer, manufacturing systems",Married
39123,Bradley Jordan,maria33@cox.com,2962642284,"Unit 2516 Box 9664
DPO AP 19102",East Carlos,Tennessee,97173,Tuvalu,Female,5/16/85,4/15/20,4/1/25,something,tree,north,thousand,of,426.95,3/29/25,Bank Transfer,256,Active,Gold,1/4/25,COCSO1CJ,13,8,50,"Producer, television/film/video",Divorced
66373,Amy Jenkins,kendrahall@torres.org,592.684.4108x4322,"69774 Ali Glen
New Michaelshire, MO 91030",Woodston,Oklahoma,32217,Gambia,Male,7/16/61,2/17/22,4/1/25,agree,recent,over,class,red,85.13,2/14/25,Credit Card,134,Active,Basic,1/16/25,18C2SDFQ,19,1,19,Geophysicist/field seismologist,Married
87132,Christopher Vazquez,seanconner@yahoo.com,3591977196,"940 Emily Plains
West Shelleyshire, CA 42942",Johnchester,Delaware,10200,Spain,Other,11/16/57,7/28/20,4/2/25,bank,fast,loss,north,let,404.54,3/6/25,Bank Transfer,713,Active,Gold,2/17/25,8AZLT6JZ,20,5,67,Financial controller,Divorced
53116,Michelle Mendoza,kristennelson@gmail.com,001-846-008-4072x277,"012 Amanda Keys Apt. 438
Laurashire, LA 15943",Jamesberg,Wyoming,9501,Isle of Man,Other,10/4/76,9/10/20,4/2/25,tonight,when,attorney,community,black,223.7,1/25/25,Credit Card,738,Active,Gold,3/4/25,UOWG6SS3,19,7,41,Engineering geologist,Married
87557,Karen Taylor,khamilton@yahoo.com,367.825.5050x132,"4087 Christopher Rapids Suite 912
New Sandraton, CT 29148",Kelleytown,Idaho,51808,Paraguay,Female,9/14/88,12/28/23,4/2/25,statement,share,happen,claim,one,467.43,3/12/25,Bank Transfer,434,Inactive,Premium,2/22/25,V0J0R3VW,12,7,32,Land,Divorced
54815,Michele Barry,cristianwelch@wilson.biz,856.717.4363x04064,"0017 Jean Crossing
Danielleton, MT 19165",Port Patriciafort,Nebraska,15209,Slovenia,Female,7/3/94,6/21/23,4/1/25,force,sort,federal,remain,view,14.95,3/27/25,Bank Transfer,822,Active,Gold,1/4/25,FE1C6T5J,2,2,23,Chartered legal executive (England and Wales),Widowed
53587,Catherine Dunlap,donnarodriguez@kane.com,984.365.7513x5343,"74594 Steven Village Suite 085
North Ronaldland, HI 18456",Lake Karenmouth,Missouri,27247,Lebanon,Female,5/3/89,11/10/24,4/1/25,physical,far,within,TRUE,live,226.96,1/30/25,Bank Transfer,30,Active,Premium,2/2/25,ZS8Q02GV,8,8,45,"Accountant, chartered",Single
21413,Randall Allen,tammygreen@hotmail.com,(115)880-5669,"09920 Antonio Mills Apt. 269
Torresbury, NJ 32355",South James,Rhode Island,52955,Sao Tome and Principe,Other,3/7/03,3/24/23,4/1/25,including,discover,young,often,performance,19.61,1/4/25,PayPal,835,Inactive,Gold,2/22/25,0OK74UXH,19,3,67,Medical secretary,Divorced
11855,Christopher Coleman,davisjames@orr.com,(269)084-5618x78949,"866 Peters Turnpike Apt. 998
Lukebury, VT 95070",Lake Ericfort,Delaware,79081,Tajikistan,Female,11/5/66,2/10/20,4/1/25,parent,throw,evening,radio,power,28.56,2/1/25,Bank Transfer,332,Active,Platinum,1/30/25,MXG8KH3W,17,8,18,Hospital pharmacist,Married
80745,John Mckenzie,cervantesrandall@hotmail.com,281-923-3868x8735,"08531 Flores Fall
Tiffanyhaven, SC 41512",Port Lindaland,Indiana,92596,Chile,Other,5/6/69,8/23/23,4/1/25,door,management,officer,party,unit,160.18,2/25/25,Credit Card,605,Active,Premium,2/12/25,X7LJDM6B,3,8,45,Occupational psychologist,Married
36609,Jasmine Fisher,tonyabartlett@gmail.com,160-527-8503,"51064 Sims Forges Apt. 630
New Michaelbury, OH 24127",Port Dawn,Georgia,22054,Mexico,Male,9/4/59,12/24/20,4/1/25,size,policy,democratic,but,drug,262.32,2/2/25,PayPal,474,Active,Gold,1/5/25,Y9MH3VF2,15,4,64,Government social research officer,Single
94456,Gregory Wright,jessica07@gmail.com,8680866617,"3931 Smith Fork Suite 472
Ashleyborough, TN 14002",Lake Kelly,Arkansas,46959,Tajikistan,Male,11/5/00,2/22/22,4/2/25,position,article,their,new,rule,293.65,2/23/25,Bank Transfer,328,Inactive,Premium,1/10/25,A4GCVNQ4,20,6,27,Financial controller,Widowed
7866,Melanie Young,kelly14@gmail.com,909.546.1031,"8302 Adam Squares Apt. 872
Lake Brandichester, CA 49383",Ramirezmouth,Iowa,4126,Taiwan,Male,4/4/55,3/12/21,4/1/25,film,evening,do,partner,alone,326.1,3/20/25,PayPal,250,Inactive,Gold,1/22/25,2FX4V5BC,14,4,41,Heritage manager,Divorced
21120,Brian Davis,albertmyers@fisher-miles.info,001-819-133-9368x692,"4796 Dana Springs Apt. 348
Joelport, SD 47121",South Michaelburgh,Hawaii,28113,Saint Vincent and the Grenadines,Other,11/12/84,12/20/22,4/2/25,course,happen,body,according,world,481.56,2/17/25,Credit Card,949,Inactive,Basic,3/24/25,PC76BONN,4,10,20,"Engineer, broadcasting (operations)",Widowed
35950,Dawn Gill,vgregory@hotmail.com,338.927.2457,"07443 Bailey Harbors
South Rhondaberg, IA 37670",Millerstad,Mississippi,61781,Romania,Other,4/16/54,8/3/22,4/1/25,foot,large,focus,particularly,why,405.21,3/23/25,Credit Card,588,Active,Platinum,3/21/25,SDVHKGDC,4,3,29,"Programmer, applications",Single
82171,Lori Price,ubrennan@yahoo.com,663.589.7697x2888,"86961 Bell Heights
Cristinashire, NM 38684",Holdenside,Rhode Island,95354,Argentina,Female,5/9/98,10/23/24,4/2/25,approach,tend,player,check,audience,61.11,2/21/25,Bank Transfer,79,Active,Premium,2/26/25,P8M8V9EP,4,9,32,Sports administrator,Divorced
6639,Lindsey Terry,tiffany20@wright.com,1939311033,"00422 Joseph Rue
Rhodesberg, AZ 54646",Ericstad,Iowa,67009,Faroe Islands,Other,6/21/87,1/10/22,4/2/25,into,next,degree,power,between,426.21,2/8/25,Credit Card,701,Active,Premium,4/2/25,4MXBSP2V,6,6,70,"Pharmacist, hospital",Widowed
12416,Mr. Garrett Randall,diana71@wagner-shaw.com,(182)997-1998,"32021 Carter Prairie
North Brianna, OK 83582",North Joy,Wyoming,53794,Guernsey,Female,3/9/72,1/12/24,4/1/25,something,minute,despite,arm,certainly,344.6,2/7/25,Credit Card,452,Inactive,Platinum,1/11/25,JTIE6P7S,14,1,22,Chartered loss adjuster,Single
4000,Autumn Parker,tjohnson@gmail.com,2628177417,"740 Jacqueline Turnpike Suite 899
Brendanmouth, MS 04230",West Michelle,Indiana,49303,Andorra,Female,9/6/62,11/23/21,4/1/25,eight,book,although,throw,free,55.58,4/2/25,Bank Transfer,801,Inactive,Gold,1/9/25,GT05RIZ4,19,6,24,Ambulance person,Divorced
67794,Tamara Fuentes,bmckinney@yahoo.com,(958)406-6795x1865,"623 West Fork Apt. 701
North Courtney, MO 74928",East Kathyfurt,North Carolina,68266,Sudan,Male,11/26/06,2/25/21,4/1/25,gas,team,anything,through,through,11.65,1/13/25,PayPal,982,Inactive,Gold,3/25/25,1PQ5ZE56,13,8,39,Bookseller,Married
78745,Sarah Erickson,cynthiaadams@hotmail.com,(068)602-7584x47080,"60134 Brown Neck
Bowenburgh, LA 26161",Mcguiremouth,North Carolina,5090,Seychelles,Male,5/20/92,1/19/25,4/1/25,whether,direction,area,manage,employee,347.89,3/31/25,Credit Card,737,Active,Basic,3/7/25,QEEXTQDB,11,6,68,Sub,Single
84676,Eric Knapp,ewilliams@yahoo.com,(090)582-3326x800,"USS Harris
FPO AE 75810",Benjaminburgh,Louisiana,75632,Kyrgyz Republic,Female,5/3/95,7/19/22,4/1/25,production,executive,result,else,economy,222.32,1/22/25,Credit Card,516,Active,Platinum,3/9/25,S3M364W2,15,10,43,Retail merchandiser,Widowed
24174,Susan Salazar,fdiaz@erickson.com,001-289-474-3088x117,"6532 Marie Curve
South Erin, OK 52883",Michaelburgh,Florida,20023,Saudi Arabia,Other,4/10/82,2/21/22,4/2/25,suggest,former,environment,behavior,matter,392.56,1/18/25,Bank Transfer,318,Inactive,Basic,2/10/25,GYIJNFYK,2,6,35,Pharmacologist,Widowed
10838,Nicole Howell,vbailey@zimmerman.com,(788)723-7815,"28372 Hogan Knoll
Sullivanfurt, DC 52368",Nguyenland,New Jersey,14604,British Indian Ocean Territory (Chagos Archipelago),Male,5/26/75,4/7/23,4/2/25,financial,indicate,wish,method,big,402.79,1/3/25,Credit Card,420,Inactive,Gold,3/21/25,6PYBKEU9,7,10,55,"Surveyor, mining",Married
26852,Javier Rowe,vazquezbryan@bautista.com,615-969-2622,"38073 Coleman Prairie Apt. 327
Lake Theresaside, FL 19128",New Ashleyfurt,Oregon,42291,Armenia,Other,12/26/56,12/27/24,4/1/25,buy,write,too,writer,industry,399.12,1/12/25,Credit Card,646,Active,Premium,3/10/25,WNJF06J9,16,7,36,Broadcast journalist,Married
2464,Jerry Page,melanie03@graham.net,457.139.4258x0647,"PSC 2240, Box 6636
APO AA 52175",Williambury,Montana,71399,Samoa,Female,11/21/65,12/3/23,4/1/25,cup,TV,myself,of,another,271.36,2/18/25,Bank Transfer,878,Active,Gold,1/29/25,90V2988R,12,5,33,"Designer, fashion/clothing",Single
1535,Patricia Sutton,christophermcintosh@yahoo.com,82164119,"027 Hardy Land
Port Stephanie, VT 60966",Lopezfort,Texas,41787,Fiji,Male,12/26/80,12/27/22,4/1/25,energy,southern,hair,animal,born,428.06,3/14/25,PayPal,437,Active,Basic,1/6/25,NRL4SMKJ,4,4,25,Counselling psychologist,Widowed
65428,Kristina Woods,randall79@curtis.info,001-737-646-1302,"8414 Daniel Plains
West Sandra, MD 34513",Audreychester,Oklahoma,40347,Saint Martin,Male,3/22/02,8/12/20,4/2/25,so,pick,culture,next,maintain,249.16,2/9/25,Credit Card,313,Active,Premium,1/6/25,SUXBOT41,20,1,68,"Secretary, company",Married
10474,Tina Price,mercerryan@hotmail.com,(712)197-4087,"285 Thomas Spur Suite 094
Sandersfort, NY 72583",South Marie,Oregon,27631,Nepal,Female,10/21/97,6/25/24,4/2/25,establish,system,radio,Republican,offer,284.17,1/2/25,Bank Transfer,930,Active,Platinum,1/15/25,3CQAVZEV,13,10,47,Financial manager,Single
94420,Angela Miller,thomasrachel@hotmail.com,+1-505-194-1636x890,"7212 Jackson Island
West Alyssachester, MS 16202",Lake Markfurt,Colorado,6784,Suriname,Male,7/24/76,7/2/22,4/2/25,law,term,successful,son,leave,375.07,1/9/25,Credit Card,396,Inactive,Platinum,2/25/25,VS0WAKVF,19,9,22,Armed forces technical officer,Married
